Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2013 [YR2013]
Lesotho,LSO,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,83.8099975585938,79.608039855957,..,..,..,..,..,..,..,..
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,..,69.0132411067194,69.7800065876153,70.6150197628458,71.4959486166008,72.3984519104084,73.3103425559947,74.2457180500659,75.1467061923584,68.3115612648221
Lesotho,LSO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,784,728,668,640,599,629,566,..,834
Lesotho,LSO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,84,82.5,77.8,75.5,76.4,77.2,75.5,72.9,85.1
Liberia,LBR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1724.99785498788,1367.66846286359,1272.596565446,1393.54398465651,1533.41123787771,1558.31683493886,1517.37293329666,1461.34144690879,1570.47437952052,1331.33453423316
Liberia,LBR,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,64.9571304321289,..,86.2299957275391,..,..,83.75
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,..,46.9206602990033,47.8854754983389,48.8589804817276,49.7989098837209,50.7619497508306,51.7575685215947,52.8196013289037,53.9183554817276,45.9646283222591
Liberia,LBR,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,776,686,628,661,684,668,652,..,632
Liberia,LBR,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,92.2,88.3,86.3,84.5,82.6,80.6,78.3,76,92
Libya,LBY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23374.9889983636,20809.5930273525,22163.1407961987,21871.7681024275,24212.9109270915,26352.833120488,23491.2000624256,16495.9902211392,22371.380781578,24136.0705468896
Libya,LBY,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,..,3.46554440365095,3.51923514100276,3.57036270843516,3.62495936437933,3.68152642167839,3.73341214180979,3.78163724609841,3.82786239585346,3.40158280005001
Libya,LBY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,67,71,74,67,69,72,72,..,70
Libya,LBY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,13.8,13.3,12.8,12.3,11.9,11.5,11.1,10.8,14.4
Liechtenstein,LIE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,..,231.85,233.46875,235.05625,236.80625,238.63125,240.5125,242.225,243.99375,230.0375
Liechtenstein,LIE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Lithuania,LTU,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,48396.6935449884,28184.4723303858,28834.4276801135,30925.1708493589,33761.871239796,36376.5278839032,39957.6069742349,40176.4600412493,43796.7840052168,26721.5796712844
Lithuania,LTU,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,99.9400024414062,..
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,..,46.805538707103,46.3672785315243,45.7876664218895,45.1525837710126,44.731646175954,44.6205206004471,44.6324656659214,44.7346909439387,47.1908895093738
Lithuania,LTU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,9,8,8,8,8,7,9,..,8
Lithuania,LTU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,5,4.9,4.7,4.4,4.1,3.8,3.5,3.3,5.1
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13213.6728924807,9134.97757485673,9193.09401047017,9489.44421832318,9941.05828439899,10555.6697557983,11014.2097162507,10842.5404259506,11963.0377157701,8877.82435285641
Low & middle income,LMY,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,93.1765594482422,91.8926162719727,91.7954025268555,92.1250534057617,92.2652816772461,92.0489730834961,93.0283813476562,93.0479278564453,93.0957336425781,91.4872970581055
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,..,64.9652490653025,65.8191173321333,66.6712145115937,67.5309719750919,68.3676163852777,69.1859576952929,69.9760775783831,70.6904699270362,64.0991895100567
Low & middle income,LMY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,246,242,237,234,236,236,232,..,252
Low & middle income,LMY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,48.4140407509621,47.2171968887497,45.5847664948363,44.2159067539406,43.7087758739281,42.8168003111477,42.3047115808683,41.5276401269211,50.2734674820397
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2244.96567580563,1681.72754035783,1744.31634007335,1839.70479138661,1880.07624813075,1944.09360871243,2009.45196114672,1995.1233949393,2067.92782607257,1553.69609882873
Low income,LIC,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,77.5969161987305,76.4626083374023,76.8343505859375,76.9854431152344,77.6299133300781,77.1775131225586,76.9739608764648,77.0712280273438,77.3265380859375,76.1622085571289
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,..,38.500652007329,39.481889976623,40.5337596671027,41.6367434286752,42.7841128456253,43.9973164557594,45.2383861481841,46.4724314653977,37.5601264534467
Low income,LIC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,490,478,459,445,427,416,409,..,505
Low income,LIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,83.4,80.8,78.2,75.7,73.6,71.4,69.2,67.4,85.9
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8416.18054106489,5809.72716917911,5912.70952844802,6175.29844830609,6468.33636512631,6856.61529433613,7135.34957381694,6910.78389899607,7572.33470710145,5656.17246174555
Lower middle income,LMC,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,93.4019622802734,89.3954391479492,89.8274078369141,90.1709136962891,90.5586776733398,90.8916397094727,92.8715515136719,93.0259170532227,93.2090530395508,88.9968795776367
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,..,119.027394267769,120.847778279414,122.670969693588,124.51604459889,126.305612129257,128.061247414621,129.804983058141,131.475817174889,117.160396947959
Lower middle income,LMC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,284,274,273,271,271,271,255,..,289
Lower middle income,LMC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,54.7,52.8,51.1,49.5,47.9,46.5,45.1,43.7,56.7
Luxembourg,LUX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,142213.851685246,105296.284588232,107859.685999308,113365.176082265,114985.842235989,116498.512080919,119541.758443937,120010.208308273,131511.020155033,100925.011992241
Luxembourg,LUX,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,..,216.091529874226,221.251835336342,226.072263698018,231.635372078028,236.146609386046,240.827591028798,244.874264894386,248.62068161867,211.05785290896
Luxembourg,LUX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,6,7,6,7,7,6,6,..,8
Luxembourg,LUX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.7,2.8
"Macao SAR, China",MAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55344.4787919986,149325.171801761,113813.739005368,112351.277234358,122977.508955087,131525.031460412,128031.153515572,58248.3569467399,71500.7764916674,149421.592694248
"Macao SAR, China",MAC,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,99.7268905639648,..,..,..,..,99.620002746582,..
"Macao SAR, China",MAC,Population density (people per sq. km of land area),EN.POP.DNST,..,19939.504950495,20238.125,20547.1475409836,20734.0584415584,19786.9604863222,20171.8237082067,20555.7142857143,20806.2727272727,19583.300330033
"Macao SAR, China",MAC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,..,..,..,..,..,..,..,..,..
Madagascar,MDG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1774.06870896083,1515.59830021441,1508.44270597044,1568.38935736756,1548.1564247984,1594.76149226265,1652.71334668839,1516.65423215442,1635.74014819588,1494.68537095977
Madagascar,MDG,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,80.8099975585938,..,..,..,..,80.5780563354492,..,..,86.9199981689453,..
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,..,41.6225094534204,42.713839807494,43.8328308697147,44.9803059470608,46.1439343416982,47.3240529391543,48.5135390168443,49.7003317291165,40.5432674458577
Madagascar,MDG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,467,482,447,423,423,398,392,..,455
Madagascar,MDG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,66.4,66,65.8,65.7,65.8,66.1,66.1,66,67
Malawi,MWI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1732.03034334458,1552.27468083005,1457.13940603904,1475.11961229057,1454.77749244971,1513.96703495532,1582.0707248913,1573.03948273011,1645.40371503016,1594.53399829193
Malawi,MWI,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,73.6600036621094,78.7846603393555,72.4917221069336,..,..,..,..,35.810001373291,..,..
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,..,174.776898599915,179.666334323292,184.616291896479,189.660235468816,194.822687738651,200.12024819686,205.526739499364,210.964594823929,169.970036062792
Malawi,MWI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,442,445,430,375,392,370,381,..,473
Malawi,MWI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,59.8,56.6,53.5,50.7,47.8,45.6,43.5,41.9,64.5
Malaysia,MYS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33433.6173982921,24012.8250919123,24164.9596770962,24864.0392388323,25935.1395225396,27480.9549227598,28848.1008541329,27277.8622909855,29057.5405861015,22959.2017588422
Malaysia,MYS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,..,93.1561680109572,94.5634850098919,95.9562258408157,97.3240176533252,98.6129082331456,99.8448333586973,101.05004717699,102.188020088267,91.7206117790291
Malaysia,MYS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,23,22,22,22,22,22,21,..,23
Malaysia,MYS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,8.1,8.2,8.2,8.1,8,7.9,7.7,7.6,8.1
Maldives,MDV,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,24771.7229399701,16694.5860572072,17512.9641266258,18225.9685700942,18973.5689598296,20265.2406378781,21446.9888359679,14171.0012842675,20706.6321100676,15322.1969929302
Maldives,MDV,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,99.0813293457031,..,98.3911514282227,..,..,..,..,99.5100021362305,..
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,..,1389.12666666667,1451.94,1514.17333333333,1574.80666666667,1632.52666666667,1681.69333333333,1714.79333333333,1738.19,1335.76
Maldives,MDV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,56,57,51,46,49,50,57,..,49
Maldives,MDV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,10.5,9.8,9,8.3,7.6,7,6.4,6,11.3
Mali,MLI,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2517.14726297399,1847.91007247323,1957.00349503136,2103.00864786621,2153.84563800797,2238.11810842788,2313.15909415929,2242.79170220216,2340.01919940457,1753.87977832642
Mali,MLI,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,60.5254898071289,..,..,57.8332595825195,..,55.2271881103516,..,..
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,..,14.3844925790246,14.8443332595743,15.3255689687672,15.8265147231169,16.3370442308165,16.8559191601308,17.3940451896836,17.952108278219,13.9355616748211
Mali,MLI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,519,494,470,453,440,428,440,..,544
Mali,MLI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,119,115.6,112.4,109.3,106.2,103.1,100.1,97.1,122.5
Malta,MLT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55927.8593837575,34344.0921987878,37455.1231541874,39705.641866685,43508.7832565182,45557.7168015171,49221.3412262298,44925.8311849825,49974.7751511882,32295.6710008598
Malta,MLT,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,99.2900009155273,..
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,..,1357.99375,1390.790625,1422.9875,1462.496875,1514.46875,1575.19375,1610.4125,1620.425,1331.146875
Malta,MLT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,4,4,3,4,4,4,3,..,4
Malta,MLT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,6.7,6.6,6.5,6.4,6.3,6.1,6,5.8,6.7
Marshall Islands,MHL,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7227.8589357311,3873.8811146046,4076.82769184312,4294.6629352265,4635.01718995106,5074.34169806212,5886.66762875774,6030.97026119742,6578.72943595571,3775.97003416212
Marshall Islands,MHL,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Population density (people per sq. km of land area),EN.POP.DNST,..,280.105555555556,274.5,268.494444444444,262.15,255.494444444444,248.488888888889,241.183333333333,233.611111111111,285.288888888889
Marshall Islands,MHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,36.4,35.5,34.6,33.6,32.7,31.8,30.7,29.7,37.3
Mauritania,MRT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6424.11689465832,4393.08553995573,4306.67679890061,4829.60432505137,5259.06506294936,5496.24746717642,5739.14719159284,5612.55380907512,5856.62863592978,4570.49234696341
Mauritania,MRT,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,77.9199981689453,74.2237701416016
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,..,3.72870282332395,3.82867953817794,3.93120209566314,4.03610652954303,4.14350635490443,4.25327350344426,4.36461045891142,4.47751431066266,3.63147278548559
Mauritania,MRT,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,536,510,480,458,461,431,464,..,534
Mauritania,MRT,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,50.5,48.9,47.4,46,44.6,43.2,41.8,40.5,51.9
Mauritius,MUS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26905.9186190916,18874.82078036,19743.6252998896,21308.6852960876,22143.8265496345,23571.8941577226,24680.5577987914,21352.3966881944,23064.3457398523,18102.9201375356
Mauritius,MUS,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,99.0400009155273,..
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,..,631.551326990486,632.388082123185,632.822734101152,633.393590385578,633.739108662994,633.943415122684,633.957936905358,634.118177265899,630.409113670506
Mauritius,MUS,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,51,57,52,46,50,49,84,..,48
Mauritius,MUS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,14.8,14.6,14.6,14.9,15.4,15.9,16.3,16.6,14.9
Mexico,MEX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21512.2695445099,18299.9551921085,18561.7207631375,19612.148487106,20032.4086125948,20448.9216192642,20224.2908948817,18522.0021654377,19578.4038080309,17601.4901828279
Mexico,MEX,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,98.4300003051758,98.8735198974609,98.4700012207031,99.081298828125,98.4000015258789,..,98.8300018310547,..,98.5268402099609
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,..,61.0899904832943,61.8070922606034,62.5114951516243,63.1905439954731,63.7947791867075,64.3459507703387,64.8156084261426,65.1792165436354,60.3362668792922
Mexico,MEX,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,50,52,49,52,56,58,59,..,49
Mexico,MEX,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,16.8,16.2,15.7,15.2,14.7,14.2,13.7,13.2,17.3
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3855.09960174907,3166.36221142138,3332.46476333022,3381.8582444418,3522.34936744575,3598.40301383664,3691.01508815561,3649.3472977967,3658.28144001703,3193.75912975394
"Micronesia, Fed. Sts.",FSM,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,..,155.748571428571,156.374285714286,157.035714285714,157.757142857143,158.47,159.112857142857,160.151428571429,161.615714285714,155.155714285714
"Micronesia, Fed. Sts.",FSM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,61,64,64,63,69,65,74,..,66
"Micronesia, Fed. Sts.",FSM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,31.1,30.2,29.2,28.2,27.3,26.4,25.6,24.9,32
Middle East & North Africa,MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19676.6293254987,17542.5292539962,15868.1178847879,15659.0390244775,16391.5256223605,16808.979960476,16988.0456012474,16422.5185312861,17648.731399064,17858.5203138101
Middle East & North Africa,MEA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,92.6323928833008,96.1214599609375,92.9672393798828,95.0328369140625,95.3898162841797,91.9569320678711,92.1677017211914,92.3681488037109,92.5107269287109,92.9524765014648
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,..,38.461333031106,39.249118199767,39.9985288703513,40.7311991551462,41.4611645608169,42.1857385993514,42.788805189359,43.3416197458206,37.6702446786008
Middle East & North Africa,MEA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,58,59,57,56,54,56,56,..,60
Middle East & North Africa,MEA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,26.1,25.2,24.5,23.3,23.1,22.7,22.1,22,26.8
Middle East & North Africa (excluding high income),MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12764.0382164662,10855.8349023035,10206.5683387617,10270.8473341193,10710.9377451229,10971.4172918197,11100.9584198929,10814.7668265607,11627.2431147977,11199.7664876749
Middle East & North Africa (excluding high income),MNA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,91.716552734375,95.6187973022461,92.0366134643555,94.4389801025391,94.8632888793945,90.8834533691406,91.1091537475586,91.3356475830078,91.5511169433594,91.9535980224609
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,..,42.9062122732693,43.7603800863525,44.5608809260037,45.35207610944,46.1358695117182,46.9330366516218,47.6916747646715,48.4139617744285,42.0445000675841
Middle East & North Africa (excluding high income),MNA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,61,62,60,59,57,58,59,..,65
Middle East & North Africa (excluding high income),MNA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,28.0172258662195,27.1331962312607,26.452993509101,25.2791380730825,25.0445894120069,24.7333499213436,24.1160941252816,23.9083172550487,28.8517064776919
Middle East & North Africa (IDA & IBRD countries),TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12837.7906901163,10918.121693435,10256.2446008536,10317.3547537992,10761.6284973399,11024.7869290721,11155.805201105,10876.3671867683,11692.9714076379,11267.4755663432
Middle East & North Africa (IDA & IBRD countries),TMN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,91.6061935424805,95.5668792724609,91.9337615966797,94.3679275512695,94.800163269043,90.7615737915039,90.9891586303711,91.2197875976562,91.4389038085938,91.8538665771484
Middle East & North Africa (IDA & IBRD countries),TMN,Population density (people per sq. km of land area),EN.POP.DNST,..,42.4528165846523,43.2963821134492,44.0862082283303,44.8674454377192,45.6385414255896,46.4227968287216,47.1682934045582,47.8772657638243,41.6017009941323
Middle East & North Africa (IDA & IBRD countries),TMN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,62,63,60,59,57,59,59,..,65
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,28.1200762938898,27.2712045175177,26.5945169006358,25.4111917915221,25.1838520860093,24.88070213978,24.2640136758541,24.0625605729166,28.988932628674
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14513.1717671365,9906.36308307792,9975.3681748426,10305.8027159871,10814.3756116794,11503.6277628555,12023.3975803261,11853.1896016945,13112.5304930087,9625.05935945402
Middle income,MIC,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,95.4325332641602,93.6691436767578,93.5732803344727,93.9838104248047,94.1195068359375,93.9869079589844,95.1818771362305,95.2532119750977,95.3284225463867,93.2029571533203
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,..,69.9126394299818,70.7424588242024,71.5572341342269,72.3719223348319,73.1504800402935,73.8950535694132,74.6010341852054,75.217405312773,69.0604554875077
Middle income,MIC,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,198,195,192,191,195,195,191,..,203
Middle income,MIC,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,41.6895408912151,40.5914444167246,39.0902773813863,37.8198490902199,37.3660986312237,36.5168033840096,36.0563557962952,35.3088509956501,43.4946869639401
Moldova,MDA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15238.1482100206,8724.06965036232,9312.7345862146,10487.6385473963,11464.0181535546,12434.6484689262,13318.8059326638,12512.6003653958,15009.606575846,8283.88220723438
Moldova,MDA,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,99.8067016601562,..,..,..,..,..,..,99.6999969482422,..
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,..,99.5164884911377,98.7560678343838,97.614165825121,95.9093883802694,94.2543946689506,92.756093569939,91.7473260542588,90.7834554101434,99.5771842462653
Moldova,MDA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,18,17,15,15,14,12,12,..,17
Moldova,MDA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,16,15.8,15.5,15.3,15,14.7,14.5,14.2,16.3
Monaco,MCO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,..,17814.5041933892,18135.1751356685,18288.6038480513,18275.2836704489,18267.883571781,18270.350271337,18215.0962012827,17603.6468330134,17476.5663542181
Monaco,MCO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,3.6,3.5,3.4,3.3,3.2,3.1,3,2.9,3.7
Mongolia,MNG,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14230.2335543192,11198.3213999676,10769.2543621137,10832.4825380075,11431.4980163967,12342.0380173907,12986.3774676396,12320.2793326746,12875.6253825157,10685.7169294334
Mongolia,MNG,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,95.1600036621094,..,98.9264297485352,..,..
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,..,1.86406649867507,1.90382964798196,1.94544517232048,1.98813245405988,2.03177450064376,2.07571898811886,2.1151336184565,2.14944908754824,1.82703318161355
Mongolia,MNG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,49,47,47,48,42,40,39,..,52
Mongolia,MNG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,20.4,19.4,18.5,17.6,16.8,16,15.4,14.7,21.5
Montenegro,MNE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26984.0688997887,15371.2042085281,16332.8420172599,18199.3071248919,19682.2941546438,21513.4263376943,23792.4314081839,20510.8253051907,23440.4804729806,14870.1457950058
Montenegro,MNE,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,96.5200042724609,..,..,99.1699981689453,..
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,..,46.2312267657993,46.2571747211896,46.2678810408922,46.2730855018587,46.2622304832714,46.2474349442379,46.1937546468401,46.0379925650558,46.1863940520446
Montenegro,MNE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,6,6,6,5,5,6,6,..,6
Montenegro,MNE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,..,4.5,4.1,3.7,3.3,3,2.7,2.5,2.3,5
Morocco,MAR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9518.7060546875,7149.0361328125,7669.9453125,7693.05712890625,7921.619140625,8266.1435546875,8566.1162109375,7968.67431640625,8892.1044921875,7483.09814453125
